"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sofoservis.sk/stahovanie-nitra","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-nitra","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2FsofoClient1.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/stahovanie-senec","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-senec","index, follow",""
"https://www.sofoservis.sk/buranie-demolacia-domov-bytov","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/buranie-demolacia-domov-bytov","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fvideo5.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/vypratavanie","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/vypratavanie","index, follow",""
"https://www.sofoservis.sk/_next/static/chunks/4125-b340aabeb450612e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/5665-3ef2c46c7f612be0.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/webpack-d774a320cb421ed3.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/3060-d61d5b5a564ce1b8.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fvideo1.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/cistenie-vypratavanie-pozemkov-nehnutelnosti","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/cistenie-vypratavanie-pozemkov-nehnutelnosti","index, follow",""
"https://www.sofoservis.sk/zasady-spracovania-osobnych-udajov","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/zasady-spracovania-osobnych-udajov","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofo_bratislava_stahovanie.jpg&w=1200&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2FsofoClient4.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/images/sofoClient6.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/odvoz-likvidacia-stavebneho-odpadu","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fvideo5.webp&w=640&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fvideo2.webp&w=640&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/main-app-1f899c2608d7174e.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/8219-e54c007eaebbf966.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/referencie","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/referencie","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fsofoservis%20zamestnanci.jpg&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/7902-1f8dfc71bf6cfb89.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Fvideo7.png&w=640&q=75","image/png","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/stahovanie-pezinok","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-pezinok","index, follow",""
"https://www.sofoservis.sk/icons/broom_icon.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/stahovanie-trnava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-trnava","index, follow",""
"https://www.sofoservis.sk/_next/image?url=%2Fimages%2Ftedx.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/stahovanie-stupava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-stupava","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie","index, follow",""
"https://www.sofoservis.sk/stahovanie-samorin","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-samorin","index, follow",""
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-trnava/page-99b898fbcaaaf809.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/_next/static/chunks/app/stahovanie-samorin/page-fbbed97f23eec077.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/en/moving-stupava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/en/moving-stupava","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/svedsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/svedsko","index, follow",""
"https://www.sofoservis.sk/en/moving-trnava","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/en/moving-trnava","index, follow",""
"https://www.sofoservis.sk/icons/packing_box_icon.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/spanielsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/spanielsko","index, follow",""
"https://www.sofoservis.sk/en/moving-samorin","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/en/moving-samorin","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/praha","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/praha","index, follow",""
