"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.sofoservis.sk/sluzby/montaz-nabytku","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.230","",""
"https://www.sofoservis.sk/sluzby/stahovanie-tazkych-bremien","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.242","",""
"https://www.sofoservis.sk/sluzby/vypratavanie-bytov","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.711","",""
"https://www.sofoservis.sk/sluzby/stahovanie-24-7","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.696","",""
"https://www.sofoservis.sk/sluzby/stahovanie-firiem","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.691","",""
"https://www.sofoservis.sk/sluzby/stahovanie-bytov","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.708","",""
"https://www.sofoservis.sk/en/services/limited-access-moving","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.239","",""
"https://www.sofoservis.sk/en/services/heavy-loads-moving","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","2","0.882","",""
"https://www.sofoservis.sk/en/international-moving","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.235","",""
